row,E_F,p_f_source,p_f_python,p_f_difference,p_t_source,p_t_python,p_t_difference,n_f_source,n_f_python,n_f_difference,n_t_source,n_t_python,n_t_difference
2.221000000000000000e+03,-2.363999999999999879e+00,4.836525174045726370e-30,4.952087340555834656e-30,1.155621665101082866e-31,-8.176083579127732187e+26,-8.177956989592480995e+26,-1.873410464748807976e+23,8.176083578875343416e+26,8.177956989340116963e+26,1.873410464773546988e+23,8.176083579127740433e+26,8.177956989592461753e+26,1.873410464721320186e+23
2.222000000000000000e+03,-2.360999999999999766e+00,4.561841302413424436e-30,4.664794157433581242e-30,1.029528550201568059e-31,-8.213012771190827434e+26,-8.214894614060317083e+26,-1.881842869489649184e+23,8.213012770938433165e+26,8.214894613807953051e+26,1.881842869519885753e+23,8.213012771190835680e+26,8.214894614060303339e+26,1.881842869467658951e+23
2.223000000000000000e+03,-2.357999999999999652e+00,4.317028484658017639e-30,4.408747788483245931e-30,9.171930382522829204e-32,-8.249997515296201223e+26,-8.251887803299477828e+26,-1.890288003276605154e+23,8.249997515043841314e+26,8.251887803047115171e+26,1.890288003273856375e+23,8.249997515296236957e+26,8.251887803299464084e+26,1.890288003227127130e+23
2.224000000000000000e+03,-2.354999999999999538e+00,4.098802463034090442e-30,4.180513879827006873e-30,8.171141679291643088e-32,-8.287037727944208255e+26,-8.288936473790884063e+26,-1.898745846675807865e+23,8.287037727691808489e+26,8.288936473538517282e+26,1.898745846708793214e+23,8.287037727944205506e+26,8.288936473790864821e+26,1.898745846659315191e+23
2.225000000000000000e+03,-2.351999999999999424e+00,3.904240076829571878e-30,3.977035549238813172e-30,7.279547240924129444e-32,-8.324133326011203221e+26,-8.326040542391758976e+26,-1.907216380555754996e+23,8.324133325758811701e+26,8.326040542139396318e+26,1.907216380584617176e+23,8.324133326011200472e+26,8.326040542391745232e+26,1.907216380544759879e+23
2.226000000000000000e+03,-2.349000000000000199e+00,3.730739560528194250e-30,3.795591898035479461e-30,6.485233750728521166e-32,-8.361284226747171357e+26,-8.363199926332829857e+26,-1.915699585658500384e+23,8.361284226494728985e+26,8.363199926080467200e+26,1.915699585738214977e+23,8.361284226747119130e+26,8.363199926332816113e+26,1.915699585696983291e+23
2.227000000000000000e+03,-2.346000000000000085e+00,3.575985207103120618e-30,3.633761082947518585e-30,5.777587584439796702e-32,-8.398490347772479385e+26,-8.400414543215551829e+26,-1.924195443072444033e+23,8.398490347520079619e+26,8.400414542963187797e+26,1.924195443108178161e+23,8.398490347772460144e+26,8.400414543215532588e+26,1.924195443072444033e+23
2.228000000000000000e+03,-2.342999999999999972e+00,3.437915916504846790e-30,3.489387446780703887e-30,5.147153027585709672e-32,-8.435751607075632511e+26,-8.437684311009282102e+26,-1.932703933649590944e+23,8.435751606823192887e+26,8.437684310756913947e+26,1.932703933721059200e+23,8.435751607075563791e+26,8.437684311009268358e+26,1.932703933704566525e+23
2.229000000000000000e+03,-2.339999999999999858e+00,3.314697202174992732e-30,3.360552261763502593e-30,4.585505958850986013e-32,-8.473067923009992381e+26,-8.475009148048580673e+26,-1.941225038588292282e+23,8.473067922757566501e+26,8.475009147796211144e+26,1.941225038644642253e+23,8.473067923009940154e+26,8.475009148048555934e+26,1.941225038615780073e+23
2.230000000000000000e+03,-2.336999999999999744e+00,3.204696275383224090e-30,3.245547688508912677e-30,4.085141312568858668e-32,-8.510439214291462611e+26,-8.512388973030511027e+26,-1.949758739048416307e+23,8.510439214039032608e+26,8.512388972778146995e+26,1.949758739114387004e+23,8.510439214291410384e+26,8.512388973030491786e+26,1.949758739081401656e+23
2.231000000000000000e+03,-2.333999999999999631e+00,3.106459868987430782e-30,3.142853597160553999e-30,3.639372817312321706e-32,-8.547865399995624558e+26,-8.549823705011957326e+26,-1.958305016332767786e+23,8.547865399743228915e+26,8.549823704759593294e+26,1.958305016364378746e+23,8.547865399995599819e+26,8.549823705011943582e+26,1.958305016343762903e+23
2.232000000000000000e+03,-2.330999999999999517e+00,3.018694499423522130e-30,3.051116936138834443e-30,3.242243671531231345e-32,-8.585346399555235930e+26,-8.587313263406947097e+26,-1.966863851711166142e+23,8.585346399302833416e+26,8.587313263154584439e+26,1.966863851751023439e+23,8.585346399555200196e+26,8.587313263406933353e+26,1.966863851733156375e+23
2.233000000000000000e+03,-2.328000000000000291e+00,2.940248898846735173e-30,2.969133368479175625e-30,2.888446963244045187e-32,-8.622882132757366563e+26,-8.624857567984050891e+26,-1.975435226684328237e+23,8.622882132504961299e+26,8.624857567731685484e+26,1.975435226724185533e+23,8.622882132757330828e+26,8.624857567984031649e+26,1.975435226700820911e+23
2.234000000000000000e+03,-2.325000000000000178e+00,2.870098378820975308e-30,2.895830926529901191e-30,2.573254770892588256e-32,-8.660472519741039960e+26,-8.662456538863798428e+26,-1.984019122758468491e+23,8.660472519488614080e+26,8.662456538611427525e+26,1.984019122813444072e+23,8.660472519740987733e+26,8.662456538863773689e+26,1.984019122785956282e+23
2.235000000000000000e+03,-2.322000000000000064e+00,2.807330913186699693e-30,2.830255463171163208e-30,2.292454998446351484e-32,-8.698117480994544994e+26,-8.700110096516045269e+26,-1.992615521500274465e+23,8.698117480742058642e+26,8.700110096263683986e+26,1.992615521625343913e+23,8.698117480994426797e+26,8.700110096516031525e+26,1.992615521604728070e+23
2.236000000000000000e+03,-2.318999999999999950e+00,2.751134751087385355e-30,2.771557702097855944e-30,2.042295101047058896e-32,-8.735816937352791578e+26,-8.737818161757515402e+26,-2.001224404723823836e+23,8.735816937100307974e+26,8.737818161505154119e+26,2.001224404846144504e+23,8.735816937352689873e+26,8.737818161757507156e+26,2.001224404817282324e+23
2.237000000000000000e+03,-2.315999999999999837e+00,2.700787391916879312e-30,2.718981711412904491e-30,1.819431949602517933e-32,-8.773570809995089651e+26,-8.775580655749211899e+26,-2.009845754122248001e+23,8.773570809742623914e+26,8.775580655496846493e+26,2.009845754222578437e+23,8.773570809995009936e+26,8.775580655749192658e+26,2.009845754182721140e+23
2.238000000000000000e+03,-2.312999999999999723e+00,2.655645772447496189e-30,2.671854644093996414e-30,1.620887164650022562e-32,-8.811379020442350923e+26,-8.813397499993948508e+26,-2.018479551597585566e+23,8.811379020189955280e+26,8.813397499741581727e+26,2.018479551626447746e+23,8.811379020442348174e+26,8.813397499993929267e+26,2.018479551581092892e+23
2.239000000000000000e+03,-2.309999999999999609e+00,2.615137532862117474e-30,2.629577606091029998e-30,1.444007322891252405e-32,-8.849241490555010796e+26,-8.851268616333886749e+26,-2.027125778875953279e+23,8.849241490302560177e+26,8.851268616081524092e+26,2.027125778963914209e+23,8.849241490554942076e+26,8.851268616333867508e+26,2.027125778925431302e+23
2.240000000000000000e+03,-2.306999999999999496e+00,2.578753243067173702e-30,2.591617528115818805e-30,1.286428504864510291e-32,-8.887158142529867271e+26,-8.889193926948094997e+26,-2.035784418227726141e+23,8.887158142277473002e+26,8.889193926695733714e+26,2.035784418260711490e+23,8.887158142529853527e+26,8.889193926948081253e+26,2.035784418227726141e+23
2.241000000000000000e+03,-2.304000000000000270e+00,2.546039483705694631e-30,2.557499930807687481e-30,1.146044710199285026e-32,-8.925128898898585608e+26,-8.927173354350113063e+26,-2.044455451527454969e+23,8.925128898646167975e+26,8.927173354097749031e+26,2.044455451581056161e+23,8.925128898898549874e+26,8.927173354350093822e+26,2.044455451543947643e+23
2.242000000000000000e+03,-2.301000000000000156e+00,2.516592687897992078e-30,2.526802485083504215e-30,1.020979718551213660e-32,-8.963153682524515245e+26,-8.965206821385593745e+26,-2.053138861078500113e+23,8.963153682272122351e+26,8.965206821133225590e+26,2.053138861103239125e+23,8.963153682524506999e+26,8.965206821385569006e+26,2.053138861062007439e+23
2.243000000000000000e+03,-2.298000000000000043e+00,2.490053660069660154e-30,2.499149280273139073e-30,9.095620203478918670e-33,-9.001232416600859106e+26,-9.003294251229867406e+26,-2.061834629008300064e+23,9.001232416348422232e+26,9.003294250977503374e+26,2.061834629081142709e+23,9.001232416600801382e+26,9.003294251229848165e+26,2.061834629046782971e+23
2.244000000000000000e+03,-2.294999999999999929e+00,2.466102697422545163e-30,2.474205722247095091e-30,8.103024824549927917e-33,-9.039365024647924826e+26,-9.041435567385671485e+26,-2.070542737746659010e+23,9.039365024395492074e+26,9.041435567133304704e+26,2.070542737812629708e+23,9.039365024647867101e+26,9.041435567385652243e+26,2.070542737785141917e+23
2.245000000000000000e+03,-2.291999999999999815e+00,2.444455247789452487e-30,2.451673992293676815e-30,7.218744504224327720e-33,-9.077551430511068660e+26,-9.079630693680770051e+26,-2.079263169701390907e+23,9.077551430258725244e+26,9.079630693428403270e+26,2.079263169678026285e+23,9.077551430511098897e+26,9.079630693680750810e+26,2.079263169651912884e+23
2.246000000000000000e+03,-2.288999999999999702e+00,2.424858044898318885e-30,2.431289005113363675e-30,6.430960215044789921e-33,-9.115791558358578929e+26,-9.117879554265688814e+26,-2.087995907109885407e+23,9.115791558106135182e+26,9.117879554013320659e+26,2.087995907185476832e+23,9.115791558358510209e+26,9.117879554265664075e+26,2.087995907153865873e+23
2.247000000000000000e+03,-2.285999999999999588e+00,2.407085668555736636e-30,2.412814811072155192e-30,5.729142516418555351e-33,-9.154085332678619371e+26,-9.156182073611411645e+26,-2.096740932792273328e+23,9.154085332426193492e+26,9.156182073359042115e+26,2.096740932848623299e+23,9.154085332678567144e+26,9.156182073611386906e+26,2.096740932819761119e+23
2.248000000000000000e+03,-2.282999999999999474e+00,2.390937483030839653e-30,2.396041393885163419e-30,5.103910854323766320e-33,-9.192432678277920728e+26,-9.194538176507148565e+26,-2.105498229227836880e+23,9.192432678025487977e+26,9.194538176254783159e+26,2.105498229295181967e+23,9.192432678277857507e+26,9.194538176507134821e+26,2.105498229277314903e+23
2.249000000000000000e+03,-2.280000000000000249e+00,2.376234912057284997e-30,2.380781820268491665e-30,4.546908211206667847e-33,-9.230833520278916515e+26,-9.232947788058081754e+26,-2.114267779165238623e+23,9.230833520026511252e+26,9.232947787805717722e+26,2.114267779206470309e+23,9.230833520278880781e+26,9.232947788058068010e+26,2.114267779187228856e+23
2.250000000000000000e+03,-2.277000000000000135e+00,2.362819013442861514e-30,2.366869702874367266e-30,4.050689431505751400e-33,-9.269287784117890343e+26,-9.271410833683199504e+26,-2.123049565309160653e+23,9.269287783865452094e+26,9.271410833430832723e+26,2.123049565380628909e+23,9.269287784117816126e+26,9.271410833683180262e+26,2.123049565364136234e+23
2.251000000000000000e+03,-2.274000000000000021e+00,2.350548320345490310e-30,2.354156942076456793e-30,3.608621730966483029e-33,-9.307795395542436048e+26,-9.309927239113031230e+26,-2.131843570595182506e+23,9.307795395290034907e+26,9.309927238860668573e+26,2.131843570633665413e+23,9.307795395542400314e+26,9.309927239113011989e+26,2.131843570611675181e+23
2.252000000000000000e+03,-2.270999999999999908e+00,2.339296919896311330e-30,2.342511715956710202e-30,3.214796060398872206e-33,-9.346356280609698472e+26,-9.348496930387552902e+26,-2.140649777854430115e+23,9.346356280357305577e+26,9.348496930135187495e+26,2.140649777881917906e+23,9.346356280609673733e+26,9.348496930387539158e+26,2.140649777865425232e+23
2.253000000000000000e+03,-2.267999999999999794e+00,2.328952743073976047e-30,2.331816691213835549e-30,2.863948139859502055e-33,-9.384970365683982025e+26,-9.387119833853982518e+26,-2.149468170000492785e+23,9.384970365431506668e+26,9.387119833601619860e+26,2.149468170113192726e+23,9.384970365683880320e+26,9.387119833853963276e+26,2.149468170082956157e+23
2.254000000000000000e+03,-2.264999999999999680e+00,2.319416042603566758e-30,2.321967430711763343e-30,2.551388108196585092e-33,-9.423637577434364747e+26,-9.425795876164707531e+26,-2.158298730342784004e+23,9.423637577181967729e+26,9.425795875912346248e+26,2.158298730378518132e+23,9.423637577434334510e+26,9.425795876164699284e+26,2.158298730364774237e+23
2.255000000000000000e+03,-2.261999999999999567e+00,2.310598038207218193e-30,2.312870976055307841e-30,2.272937848089648245e-33,-9.462357842833428368e+26,-9.464524984275146295e+26,-2.167141441717927265e+23,9.462357842580966754e+26,9.464524984022783637e+26,2.167141441816883311e+23,9.462357842833332160e+26,9.464524984275132551e+26,2.167141441800390637e+23
2.256000000000000000e+03,-2.258999999999999453e+00,2.302419710806547974e-30,2.304444585955679425e-30,2.024875149131451095e-33,-9.501131089154086219e+26,-9.503307085441664492e+26,-2.175996287578272568e+23,9.501131088901691951e+26,9.503307085189299086e+26,2.175996287607134749e+23,9.501131089154061480e+26,9.503307085441650748e+26,2.175996287589267685e+23
2.257000000000000000e+03,-2.256000000000000227e+00,2.294810729299865416e-30,2.296614613262918992e-30,1.803883963053576472e-33,-9.539957243968582680e+26,-9.542142107219508050e+26,-2.184863250925370149e+23,9.539957243716114194e+26,9.542142106967141269e+26,2.184863251027074975e+23,9.539957243968491970e+26,9.542142107219488808e+26,2.184863250996838405e+23
2.258000000000000000e+03,-2.253000000000000114e+00,2.287708495337958888e-30,2.289315505424278590e-30,1.607010086319701928e-33,-9.578836235145486007e+26,-9.581029977460796533e+26,-2.193742315310526056e+23,9.578836234893013398e+26,9.581029977208431127e+26,2.193742315417728440e+23,9.578836235145384302e+26,9.581029977460782789e+26,2.193742315398486987e+23
2.259000000000000000e+03,-2.250000000000000000e+00,2.281057293124665683e-30,2.282488914802771947e-30,1.431621678106264214e-33,-9.617767990848280967e+26,-9.619970624312450564e+26,-2.202633464169597617e+23,9.617767990595894944e+26,9.619970624060085158e+26,2.202633464190213460e+23,9.617767990848267223e+26,9.619970624312436820e+26,2.202633464169597617e+23
2.260000000000000000e+03,-2.246999999999999886e+00,2.274807532695059804e-30,2.276082906781063326e-30,1.275374086003522549e-33,-9.656752439533406202e+26,-9.658963976214196210e+26,-2.211536680790008088e+23,9.656752439281025677e+26,9.658963975961832178e+26,2.211536680806500763e+23,9.656752439533403453e+26,9.658963976214176968e+26,2.211536680773515414e+23
2.261000000000000000e+03,-2.243999999999999773e+00,2.268915076393587878e-30,2.270051254903084044e-30,1.136178509496166384e-33,-9.695789509947846303e+26,-9.698009961896596854e+26,-2.220451948750551311e+23,9.695789509695410803e+26,9.698009961644231448e+26,2.220451948820645177e+23,9.695789509947777583e+26,9.698009961896583110e+26,2.220451948805526892e+23
2.262000000000000000e+03,-2.240999999999999659e+00,2.263340639404403963e-30,2.264352813487011936e-30,1.012174082607972229e-33,-9.734879131127196668e+26,-9.737108510379063084e+26,-2.229379251866416122e+23,9.734879130874873868e+26,9.737108510126699053e+26,2.229379251825184436e+23,9.734879131127237900e+26,9.737108510379043843e+26,2.229379251805942983e+23
2.263000000000000000e+03,-2.237999999999999545e+00,2.258049256192187148e-30,2.258950959194682131e-30,9.017030024949823885e-34,-9.774021232394432050e+26,-9.776259550967923047e+26,-2.238318573490996479e+23,9.774021232142024038e+26,9.776259550715557640e+26,2.238318573533602555e+23,9.774021232394396316e+26,9.776259550967909303e+26,2.238318573512986712e+23
2.264000000000000000e+03,-2.234999999999999432e+00,2.253009805606571593e-30,2.253813093978404819e-30,8.032883718332267141e-34,-9.813215743356838917e+26,-9.815463013254470813e+26,-2.247269897631895755e+23,9.813215743104455644e+26,9.815463013002108155e+26,2.247269897652511598e+23,9.813215743356836168e+26,9.815463013254457069e+26,2.247269897620900639e+23
2.265000000000000000e+03,-2.232000000000000206e+00,2.248194588200334127e-30,2.248910202659160174e-30,7.156144588260472043e-34,-9.852462593905130348e+26,-9.854718827113064226e+26,-2.256233207933878487e+23,9.852462593652703094e+26,9.854718826860701569e+26,2.256233207998474795e+23,9.852462593905078121e+26,9.854718827113055980e+26,2.256233207977858952e+23
2.266000000000000000e+03,-2.229000000000000092e+00,2.243578950020552404e-30,2.244216459131601255e-30,6.375091110488508983e-34,-9.891761714210867676e+26,-9.894026922699261229e+26,-2.265208488393552932e+23,9.891761713958425304e+26,9.894026922446894449e+26,2.265208488469144357e+23,9.891761714210809952e+26,9.894026922699241988e+26,2.265208488432035839e+23
2.267000000000000000e+03,-2.225999999999999979e+00,2.239140947763077078e-30,2.239708875851288739e-30,5.679280882116609893e-34,-9.931113034724882692e+26,-9.933387230447862732e+26,-2.274195722980039558e+23,9.931113034472500793e+26,9.933387230195495951e+26,2.274195722995157843e+23,9.931113034724885441e+26,9.933387230447848988e+26,2.274195722963546884e+23
2.268000000000000000e+03,-2.222999999999999865e+00,2.234861050742579697e-30,2.235366991846953769e-30,5.059411043740723584e-34,-9.970516486175600886e+26,-9.972799681071136901e+26,-2.283194895536014995e+23,9.970516485923180504e+26,9.972799680818765997e+26,2.283194895585493018e+23,9.970516486175565152e+26,9.972799681071117659e+26,2.283194895552507669e+23
2.269000000000000000e+03,-2.219999999999999751e+00,2.230721875630333372e-30,2.231172595023504274e-30,4.507193931709018247e-34,-1.000997199956669949e+27,-1.001226420555691151e+27,-2.292205990212019128e+23,1.000997199931423238e+27,1.001226420530454748e+27,2.292205990315098343e+23,1.000997199956661428e+27,1.001226420555689227e+27,2.292205990277989825e+23
2.270000000000000000e+03,-2.216999999999999638e+00,2.226707950356979467e-30,2.227109474986856773e-30,4.015246298773063422e-34,-1.004947950617554617e+27,-1.005178073516681471e+27,-2.301228991268543005e+23,1.004947950592313403e+27,1.005178073491444655e+27,2.301228991312523470e+23,1.004947950617552143e+27,1.005178073516679547e+27,2.301228991274040563e+23
2.271000000000000000e+03,-2.213999999999999524e+00,2.222805503973736670e-30,2.223163203035916326e-30,3.576990621796562083e-34,-1.008903893755167070e+27,-1.009134920143439488e+27,-2.310263882724185117e+23,1.008903893729925581e+27,1.009134920118203222e+27,2.310263882776411919e+23,1.008903893755164046e+27,1.009134920143438114e+27,2.310263882740677791e+23
2.272000000000000000e+03,-2.211000000000000298e+00,2.219002279617805761e-30,2.219320936335761793e-30,3.186567179560316580e-34,-1.012865022551446150e+27,-1.013096953616338340e+27,-2.319310648921899884e+23,1.012865022526206448e+27,1.013096953591101936e+27,2.319310648954885232e+23,1.012865022551445325e+27,1.013096953616336415e+27,2.319310648910904767e+23
2.273000000000000000e+03,-2.208000000000000185e+00,2.215287368041982788e-30,2.215571243614250377e-30,2.838755722675887394e-34,-1.016831330215173075e+27,-1.017064167142591340e+27,-2.328369274182651494e+23,1.016831330189933923e+27,1.017064167117354800e+27,2.328369274208764895e+23,1.016831330215173350e+27,1.017064167142589416e+27,2.328369274160661261e+23
2.274000000000000000e+03,-2.205000000000000071e+00,2.211651059447144708e-30,2.211903950016410712e-30,2.528905692660033419e-34,-1.020802809981785076e+27,-1.021036553956072214e+27,-2.337439742871384600e+23,1.020802809956546473e+27,1.021036553930835673e+27,2.337439742892000443e+23,1.020802809981785351e+27,1.021036553956070840e+27,2.337439742854891926e+23
2.275000000000000000e+03,-2.201999999999999957e+00,2.208084711605613008e-30,2.208309999010964059e-30,2.252874053510510985e-34,-1.024779455113204416e+27,-1.025014107317144668e+27,-2.346522039402521879e+23,1.024779455087959904e+27,1.025014107291908128e+27,2.346522039482236472e+23,1.024779455113199193e+27,1.025014107317142744e+27,2.346522039435507228e+23
2.276000000000000000e+03,-2.198999999999999844e+00,2.204580632483915076e-30,2.204781329474775801e-30,2.006969908607257893e-34,-1.028761258897650931e+27,-1.028996820512487572e+27,-2.355616148366407867e+23,1.028761258872404220e+27,1.028996820487251443e+27,2.355616148472235861e+23,1.028761258897644059e+27,1.028996820512486197e+27,2.355616148421383448e+23
2.277000000000000000e+03,-2.195999999999999730e+00,2.201131975771042713e-30,2.201310766287020497e-30,1.787905159777838118e-34,-1.032748214649491941e+27,-1.032984686854926729e+27,-2.364722054347889542e+23,1.032748214624247154e+27,1.032984686829690739e+27,2.364722054435850473e+23,1.032748214649486718e+27,1.032984686854925355e+27,2.364722054386372449e+23
2.278000000000000000e+03,-2.192999999999999616e+00,2.197732647893038892e-30,2.197891922948198735e-30,1.592750551598427115e-34,-1.036740315709060282e+27,-1.036977699683261710e+27,-2.373839742014277256e+23,1.036740315683825254e+27,1.036977699658025444e+27,2.373839742001907751e+23,1.036740315709065505e+27,1.036977699683260336e+27,2.373839741948306559e+23
2.279000000000000000e+03,-2.189999999999999503e+00,2.194377225251248271e-30,2.194519114902350143e-30,1.418896511018716706e-34,-1.040737555442520720e+27,-1.040975852362100369e+27,-2.382969195796486360e+23,1.040737555417276346e+27,1.040975852336863416e+27,2.382969195870703394e+23,1.040737555442516597e+27,1.040975852362097895e+27,2.382969195812979034e+23
2.280000000000000000e+03,-2.187000000000000277e+00,2.191060880559935017e-30,2.191187282386068617e-30,1.264018261335996484e-34,-1.044739927241618705e+27,-1.044979138281688423e+27,-2.392110400697178249e+23,1.044739927216373093e+27,1.044979138256452020e+27,2.392110400789262348e+23,1.044739927241613482e+27,1.044979138281686499e+27,2.392110400730163598e+23
2.281000000000000000e+03,-2.184000000000000163e+00,2.187779317283002181e-30,2.187891921757218073e-30,1.126044742158922747e-34,-1.048747424523599012e+27,-1.048987550857754421e+27,-2.401263341554087578e+23,1.048747424498359036e+27,1.048987550832517468e+27,2.401263341584324147e+23,1.048747424523598737e+27,1.048987550857752497e+27,2.401263341537594903e+23
2.282000000000000000e+03,-2.181000000000000050e+00,2.184528711279177792e-30,2.184629024371354565e-30,1.003130921767733231e-34,-1.052760040731023222e+27,-1.053001083531331622e+27,-2.410428003084002719e+23,1.052760040705784757e+27,1.053001083506095494e+27,2.410428003107367341e+23,1.052760040731025696e+27,1.053001083531330798e+27,2.410428003051017370e+23
2.283000000000000000e+03,-2.177999999999999936e+00,2.181305658863269485e-30,2.181395022176266115e-30,8.936331299662951999e-35,-1.056777769331578405e+27,-1.057019729768610112e+27,-2.419604370317072862e+23,1.056777769306342826e+27,1.057019729743373434e+27,2.419604370306077745e+23,1.056777769331583627e+27,1.057019729768608737e+27,2.419604370251102164e+23
2.284000000000000000e+03,-2.174999999999999822e+00,2.178107130577896040e-30,2.178186739286247204e-30,7.960870835116365052e-35,-1.060800603817952875e+27,-1.061043483060764727e+27,-2.428792428118520449e+23,1.060800603792711387e+27,1.061043483035528186e+27,2.428792428167998472e+23,1.060800603817951501e+27,1.061043483060763353e+27,2.428792428118520449e+23
2.285000000000000000e+03,-2.171999999999999709e+00,2.174930430047977525e-30,2.175001348878869167e-30,7.091883089164186266e-35,-1.064828537707632784e+27,-1.065072336923803875e+27,-2.437992161710909203e+23,1.064828537682395144e+27,1.065072336898567610e+27,2.437992161724653099e+23,1.064828537707635258e+27,1.065072336923801951e+27,2.437992161666928738e+23
2.286000000000000000e+03,-2.168999999999999595e+00,2.171773157359010310e-30,2.171836334829252384e-30,6.317747024207431027e-35,-1.068861564542800414e+27,-1.069106284898408455e+27,-2.447203556080407848e+23,1.068861564517563049e+27,1.069106284873172052e+27,2.447203556090028575e+23,1.068861564542802888e+27,1.069106284898407081e+27,2.447203556041924941e+23
2.287000000000000000e+03,-2.165999999999999481e+00,2.168633176461926610e-30,2.168689457561136661e-30,5.628109921005064193e-35,-1.072899677890135165e+27,-1.073145320549775175e+27,-2.456426596400102082e+23,1.072899677864897250e+27,1.073145320524538772e+27,2.456426596415220367e+23,1.072899677890137089e+27,1.073145320549773801e+27,2.456426596367116733e+23
2.288000000000000000e+03,-2.163000000000000256e+00,2.165508586161617570e-30,2.165558723651269650e-30,5.013748965207991646e-35,-1.076942871340669520e+27,-1.077189437467462074e+27,-2.465661267925540977e+23,1.076942871315432842e+27,1.077189437442225808e+27,2.465661267929664145e+23,1.076942871340672544e+27,1.077189437467461249e+27,2.465661267887058070e+23
2.289000000000000000e+03,-2.160000000000000142e+00,2.162397694295264610e-30,2.162442358774604660e-30,4.466447934005043707e-35,-1.080991138509651057e+27,-1.081238629265238986e+27,-2.474907555879288255e+23,1.080991138484410806e+27,1.081238629240002446e+27,2.474907555916396773e+23,1.080991138509650783e+27,1.081238629265237612e+27,2.474907555868293139e+23
2.290000000000000000e+03,-2.157000000000000028e+00,2.159298994749698316e-30,2.159338783623100754e-30,3.978887340243858083e-35,-1.085044473036360481e+27,-1.085292889580926464e+27,-2.484165445659829501e+23,1.085044473011121603e+27,1.085292889555690198e+27,2.484165445685942902e+23,1.085044473036361855e+27,1.085292889580925089e+27,2.484165445632341710e+23
2.291000000000000000e+03,-2.153999999999999915e+00,2.156211147005622508e-30,2.156246592471298887e-30,3.544546567637884347e-35,-1.089102868583992870e+27,-1.089352212076253938e+27,-2.493434922610674715e+23,1.089102868558753168e+27,1.089352212051017397e+27,2.493434922642285674e+23,1.089102868583992595e+27,1.089352212076252563e+27,2.493434922599679598e+23
2.292000000000000000e+03,-2.150999999999999801e+00,2.153132957930936709e-30,2.153164534097768379e-30,3.157616683167037346e-35,-1.093166318839484512e+27,-1.093416590436703590e+27,-2.502715972190782620e+23,1.093166318814244673e+27,1.093416590411467325e+27,2.502715972226516748e+23,1.093166318839483688e+27,1.093416590436702766e+27,2.502715972190782620e+23
2.293000000000000000e+03,-2.147999999999999687e+00,2.150063365575850952e-30,2.150091494803488296e-30,2.812922763734403979e-35,-1.097234817513379856e+27,-1.097486018371366867e+27,-2.512008579870107055e+23,1.097234817488138505e+27,1.097486018346130464e+27,2.512008579919585078e+23,1.097234817513377932e+27,1.097486018371364943e+27,2.512008579870107055e+23
2.294000000000000000e+03,-2.144999999999999574e+00,2.147001424749632827e-30,2.147026483296686206e-30,2.505854705337976550e-35,-1.101308358339675386e+27,-1.101560489612794393e+27,-2.521312731190070115e+23,1.101308358314429362e+27,1.101560489587557577e+27,2.521312731282154214e+23,1.101308358339668514e+27,1.101560489612791919e+27,2.521312731234050580e+23
2.295000000000000000e+03,-2.141999999999999460e+00,2.143946294183247787e-30,2.143968617238993349e-30,2.232305574556208021e-35,-1.105386935075661836e+27,-1.105639997916850837e+27,-2.530628411890005988e+23,1.105386935050421447e+27,1.105639997891614159e+27,2.530628411927114505e+23,1.105386935075660462e+27,1.105639997916849462e+27,2.530628411890005988e+23
2.296000000000000000e+03,-2.139000000000000234e+00,2.140897225103356797e-30,2.140917111270318951e-30,1.988616696215415140e-35,-1.109470541501831839e+27,-1.109724537062570878e+27,-2.539955607390390489e+23,1.109470541476585403e+27,1.109724537037334612e+27,2.539955607492095314e+23,1.109470541501824417e+27,1.109724537062570053e+27,2.539955607456361187e+23
2.297000000000000000e+03,-2.136000000000000121e+00,2.137853551062633396e-30,2.137871266349910941e-30,1.771528727754545768e-35,-1.113559171421651770e+27,-1.113814100852020115e+27,-2.549294303683445480e+23,1.113559171396410557e+27,1.113814100826783574e+27,2.549294303730174725e+23,1.113559171421649296e+27,1.113814100852018741e+27,2.549294303694440597e+23
2.298000000000000000e+03,-2.133000000000000007e+00,2.134814678888196432e-30,2.134830460268961039e-30,1.578138076460730988e-35,-1.117652818661510075e+27,-1.117908683110144433e+27,-2.558644486343578406e+23,1.117652818636270649e+27,1.117908683084907893e+27,2.558644486372440586e+23,1.117652818661509251e+27,1.117908683110142509e+27,2.558644486332583290e+23
2.299000000000000000e+03,-2.129999999999999893e+00,2.131780080625236553e-30,2.131794139205958417e-30,1.405858072186338209e-35,-1.121751477070516607e+27,-1.122008277684636415e+27,-2.568006141198084384e+23,1.121751477045272920e+27,1.122008277659399463e+27,2.568006141265429471e+23,1.121751477070511934e+27,1.122008277684633942e+27,2.568006141220074616e+23
2.300000000000000000e+03,-2.126999999999999780e+00,2.128749286366434991e-30,2.128761810210207063e-30,1.252384377207223309e-35,-1.125855140520366836e+27,-1.126112878445791854e+27,-2.577379254250180392e+23,1.125855140495128921e+27,1.126112878420555176e+27,2.577379254262549898e+23,1.125855140520367661e+27,1.126112878445790480e+27,2.577379254228190159e+23
